	TB_status_limma_logFC	TB_status_limma_AveExpr	TB_status_limma_t	TB_status_limma_P.Value	TB_status_limma_padj	TB_status_limma_B
LYSMD1	-0.593925905	2.9214782	-3.328481778	0.002030798	0.008060911	-1.741070436
PTTG1	-0.621132701	3.252684132	-3.328175189	0.0020325	0.008066407	-1.74185253
SLC12A7	0.880222511	6.720219988	3.327756683	0.002034827	0.008074376	-1.742920062
LOC101927142	-0.531422798	0.410588865	-3.326793121	0.002040193	0.008093618	-1.745377664
PDCD4-AS1	0.646391498	3.911417398	3.326771328	0.002040314	0.008093618	-1.745433241
KANK1	0.697926397	2.640136011	3.326515538	0.002041741	0.008098012	-1.74608558
ARAP1	1.16259441	7.190097024	3.326387814	0.002042454	0.008098611	-1.746411303
MIR3653	0.143777528	0.081603462	3.326355522	0.002042634	0.008098611	-1.746493655
EXPH5	0.654900868	1.901717067	3.326259862	0.002043168	0.008098611	-1.746737603
MIR4772	0.387790467	0.220097292	3.326253156	0.002043205	0.008098611	-1.746754703
IGDCC3	-0.536190081	0.589775635	-3.326202515	0.002043488	0.008098611	-1.746883844
PSD3	-0.646742806	2.229661393	-3.325877535	0.002045304	0.00810454	-1.74771256
MTG2	0.582324128	4.010267455	3.325625372	0.002046714	0.008108433	-1.74835556
ZNF333	1.028866996	3.782059162	3.325587522	0.002046925	0.008108433	-1.748452073
MRPS25	1.047227217	5.036309272	3.325375309	0.002048113	0.008111869	-1.748993179
ARMCX3	0.357434007	4.912944688	3.323638426	0.002057855	0.008149183	-1.75342126
ZYX	1.311716237	6.876488463	3.322722087	0.002063013	0.008168333	-1.75575693
OTUD7B	0.83368837	2.462029775	3.322160817	0.002066178	0.008179589	-1.757187395
MIR6750	0.486532894	0.343988844	3.322029874	0.002066917	0.008181238	-1.757521103
CDH23	0.823230301	5.688147539	3.320922756	0.002073176	0.008204733	-1.760342302
LINC01206	-0.953521701	0.787274684	-3.320721096	0.002074319	0.008207973	-1.760856129
KLHL32	0.524384533	1.261915184	3.320619145	0.002074896	0.008208978	-1.76111589
CEP85	0.870725438	4.236158083	3.320550885	0.002075283	0.008209228	-1.76128981
GOLGA8N	1.145287468	2.792777802	3.320350984	0.002076416	0.008211702	-1.761799123
TP53TG1	-0.595737675	3.425250561	-3.320326363	0.002076556	0.008211702	-1.761861852
CYP2R1	0.474331263	4.174772396	3.318638027	0.002086151	0.00824836	-1.766162798
LOC284889	0.946006753	1.052921106	3.318415723	0.002087418	0.008252082	-1.766729022
AANAT	1.060220247	1.551757511	3.317832173	0.002090746	0.008263951	-1.768215269
NPSR1-AS1	-0.829091332	0.76171617	-3.317587617	0.002092142	0.008268182	-1.768838089
ABCC6	0.885706129	1.778287737	3.317368827	0.002093392	0.008271202	-1.769395271
POTEJ	-0.66020544	1.197536908	-3.317339698	0.002093558	0.008271202	-1.769469451
MKNK1	0.400414116	6.057830792	3.317102769	0.002094913	0.008275265	-1.7700728
CKAP5	0.44127401	5.415197059	3.316968644	0.00209568	0.008277006	-1.770414347
TRHDE-AS1	-0.709310257	0.418397417	-3.316621434	0.002097667	0.008283565	-1.771298473
LARP4	0.680804789	4.308835466	3.316270265	0.002099679	0.008288961	-1.772192634
LOC285847	0.636543187	0.726433619	3.31623793	0.002099864	0.008288961	-1.772274963
LINC00865	1.130061011	2.242617956	3.316211802	0.002100014	0.008288961	-1.77234149
RNASE6	-1.503492115	7.385952306	-3.316106735	0.002100616	0.008290049	-1.772609005
DOCK10	0.392714791	7.696461419	3.315648656	0.002103244	0.008299129	-1.773775279
MIR142	0.756700872	4.13061227	3.315371895	0.002104833	0.008304108	-1.774479875
CALD1	-0.970707193	1.819600554	-3.315092185	0.002106441	0.008309157	-1.775191946
LGALS2	-1.205339864	6.248351605	-3.314777075	0.002108253	0.008315013	-1.775994102
FAM92A1P2	-0.476338085	0.325910556	-3.314668532	0.002108878	0.008316183	-1.776270403
USP32P2	1.52759991	2.426895346	3.314486111	0.002109928	0.008319031	-1.776734756
BRD8	0.771676683	4.59739198	3.314368093	0.002110607	0.008320417	-1.777035162
RPL23AP53	0.960187155	1.695207172	3.31422004	0.00211146	0.008322048	-1.777412014
DOK4	0.725104206	1.000449379	3.314182393	0.002111677	0.008322048	-1.777507837
LRRC42	0.407248521	3.108879595	3.314013887	0.002112648	0.008324582	-1.777936737
EARS2	0.575900056	3.401863732	3.312733813	0.00212004	0.008352411	-1.781194541
LOC101927587	-0.843148115	0.855488533	-3.312597664	0.002120828	0.008354217	-1.781541005
TMEM99	-0.875410493	2.513624727	-3.312282825	0.00212265	0.008360097	-1.782342155
ABHD1	0.608272952	0.975101232	3.311948746	0.002124586	0.00836613	-1.783192224
DRAXIN	-0.716565677	1.1275323	-3.311904629	0.002124841	0.00836613	-1.783304477
NUAK2	0.571668584	5.020488865	3.311819833	0.002125333	0.008366767	-1.783520234
CCDC19	0.804187352	1.840549175	3.311616334	0.002126513	0.008370114	-1.784038005
SASH3	0.86913137	7.219887525	3.31051109	0.002132934	0.008394084	-1.786849848
EIF4ENIF1	0.562678803	4.675081969	3.310070528	0.002135498	0.008400675	-1.787970541
GPR135	0.567477552	0.417938599	3.310056015	0.002135583	0.008400675	-1.788007456
TREML2	1.007605032	2.731352525	3.3100527	0.002135602	0.008400675	-1.788015889
GOLGA8M	0.882215287	0.824189952	3.309928885	0.002136323	0.00840221	-1.788330834
NTRK2	-0.867653846	0.906061588	-3.309508078	0.002138777	0.008410554	-1.789401178
KBTBD2	0.537080307	6.972708014	3.308857057	0.002142577	0.008424194	-1.791056945
KIFC3	1.147909664	2.785797507	3.308722325	0.002143364	0.008425983	-1.791399591
MCM3AP-AS1	0.620761303	3.629242	3.308490974	0.002144717	0.008429994	-1.791987943
GSTP1	-0.51389662	7.487908611	-3.308382096	0.002145354	0.008431191	-1.792264823
SAP30	-0.803470241	3.784955266	-3.308287603	0.002145907	0.008432058	-1.79250512
FERMT3	1.045456592	7.045809181	3.307272715	0.002151853	0.008454114	-1.795085754
ARRB2	0.881348306	7.98402612	3.307081983	0.002152973	0.008455939	-1.795570697
SERPING1	-1.594115229	3.782756078	-3.30707995	0.002152985	0.008455939	-1.795575865
FRRS1	0.672898205	1.050565609	3.3067948	0.002154659	0.008461206	-1.796300842
KIN	-0.402104916	4.925409541	-3.306458605	0.002156635	0.008467654	-1.797155555
MATK	0.711672889	6.015529527	3.306178159	0.002158284	0.008472208	-1.797868504
SNORA32	0.753098076	1.191370445	3.306147818	0.002158463	0.008472208	-1.797945634
GOLGA6L5P	1.082607863	1.187428341	3.305759561	0.002160748	0.008479868	-1.798932601
C21orf119	-0.605772855	2.386271681	-3.305672948	0.002161259	0.008480015	-1.799152767
CPS1-IT1	-0.281378339	0.146212876	-3.305639702	0.002161455	0.008480015	-1.799237276
MBP	-0.458495956	7.970403092	-3.305399666	0.002162869	0.008484253	-1.799847418
WNT7A	0.938012426	1.975995744	3.30497409	0.00216538	0.008492788	-1.800929119
LOC100996447	-0.597253044	2.457206908	-3.304883614	0.002165914	0.008493569	-1.801159077
LINC00996	1.015085096	2.394560819	3.304538345	0.002167953	0.008499557	-1.802036593
NKD1	0.95116452	1.577057584	3.304511637	0.002168111	0.008499557	-1.802104471
PPP1R3F	0.780402842	2.86737244	3.304037933	0.002170912	0.008508918	-1.803308331
LRRC37A3	0.842931309	1.210198401	3.303994401	0.002171169	0.008508918	-1.803418957
UTS2R	0.269351182	0.152874995	3.303869938	0.002171906	0.00851049	-1.803735245
SCARNA14	-0.140184173	0.080129251	-3.303032051	0.002176871	0.008528628	-1.805864352
GOT1	-0.479813757	4.155532488	-3.302491083	0.002180082	0.00853989	-1.807238825
HLA-DQA2	-0.693796221	1.133205697	-3.30238375	0.00218072	0.008540568	-1.80751152
BMS1P4	1.111357641	2.127901839	3.302348641	0.002180929	0.008540568	-1.807600718
GOLGA8R	0.986674988	0.868884413	3.302206235	0.002181775	0.008542564	-1.807962508
TALDO1	-0.579540957	7.412396794	-3.301973893	0.002183157	0.008546654	-1.808552774
DPF2	0.522727727	5.281243431	3.301811087	0.002184125	0.008547906	-1.808966368
ABCA10	0.69583985	1.627995375	3.301806873	0.00218415	0.008547906	-1.808977074
ATP13A3	0.510658347	6.398165036	3.301333638	0.002186968	0.008557615	-1.810179226
MYO15A	0.976690563	1.356460392	3.300775055	0.002190299	0.008569326	-1.81159807
RAB11FIP1	0.521949908	6.917226359	3.300665708	0.002190952	0.008570557	-1.811875806
GYPC	-0.701557912	6.881502416	-3.300369311	0.002192721	0.008575999	-1.812628614
SQSTM1	0.456370518	7.632092312	3.300319508	0.002193019	0.008575999	-1.812755105
SNX32	0.789717169	0.745149279	3.300035786	0.002194715	0.008581296	-1.81347568
ZNF689	-0.451283127	4.51098965	-3.299979668	0.00219505	0.008581296	-1.813618201
LOC91450	0.623184013	0.689758453	3.29955113	0.002197614	0.008589995	-1.814706499
DCLRE1A	-0.686151059	3.256748133	-3.299411794	0.002198448	0.008591932	-1.815060336
IPO9	0.336783096	6.7382571	3.299355118	0.002198788	0.008591935	-1.815204258
SUGT1	-0.73849972	5.691217776	-3.299193316	0.002199757	0.008594399	-1.815615134
AGFG1	0.493408234	7.023484814	3.298957414	0.002201171	0.008598598	-1.816214156
SLC22A20	0.641269691	0.789336884	3.297973854	0.002207075	0.008620335	-1.818711453
PLEKHG3	1.140708989	4.752989013	3.297616072	0.002209227	0.00862741	-1.819619778
NACAD	0.481616758	0.457084785	3.297366191	0.00221073	0.008631954	-1.820254138
DGKK	-0.750310182	1.240978052	-3.297068998	0.00221252	0.008637613	-1.821008573
DLL1	1.033818721	2.705014944	3.297010829	0.002212871	0.008637652	-1.821156232
PITHD1	-0.545682705	6.214285302	-3.296526483	0.002215791	0.008647721	-1.822385673
LOC101928896	-0.388616574	0.278392457	-3.296349434	0.002216859	0.00865056	-1.822835065
SNRNP35	-0.422196461	4.939009563	-3.296175419	0.00221791	0.008653329	-1.82327674
ILVBL	0.602255067	4.790417772	3.295730569	0.002220598	0.008662484	-1.82440578
AHDC1	0.706503786	4.615124573	3.295252852	0.002223488	0.008672276	-1.82561815
TMEM80	0.623216398	4.875983436	3.295202648	0.002223792	0.008672276	-1.825745556
MIR3662	0.340156689	0.24738703	3.294345289	0.002228988	0.008691204	-1.827921146
LZIC	-0.496302943	4.182490081	-3.294012289	0.00223101	0.008697749	-1.828766071
RPL19P12	-1.104236679	6.127940016	-3.293097851	0.00223657	0.008718085	-1.831086054
SURF6	0.526325466	5.063321791	3.292943745	0.002237508	0.008718277	-1.831476998
GNAZ	-1.004009197	3.345912697	-3.292920898	0.002237647	0.008718277	-1.831534956
COL26A1	1.094165068	0.999662352	3.292920426	0.00223765	0.008718277	-1.831536154
DGCR10	0.463184491	0.554780154	3.292583318	0.002239704	0.008724939	-1.832391307
UBE2I	-0.432990572	7.743610734	-3.291761468	0.002244719	0.008743133	-1.83447593
LOC102467225	-0.284805766	0.127514501	-3.291479595	0.002246441	0.008746953	-1.835190839
LINC01250	-0.994170381	0.868506796	-3.291462055	0.002246548	0.008746953	-1.835235325
BCLAF1	0.460272936	8.277633902	3.291431694	0.002246734	0.008746953	-1.835312325
PDIA2	0.449416429	0.291241362	3.290870468	0.002250168	0.00875777	-1.836735644
KCNS1	0.477261306	0.375365025	3.290864706	0.002250203	0.00875777	-1.836750256
SDHA	0.524863815	5.575267897	3.290429404	0.00225287	0.008766804	-1.837854133
RAB40AL	0.130440457	0.09335457	3.290347755	0.00225337	0.008767407	-1.838061176
KIAA1656	1.119115997	1.362440724	3.290273379	0.002253826	0.008767837	-1.838249774
ESPNP	0.429678956	0.295787758	3.288651694	0.002263792	0.008804402	-1.842361405
ATP1B3	-0.844485866	7.66728463	-3.288630903	0.00226392	0.008804402	-1.842414112
ARCN1	-0.776792666	7.438704027	-3.28819603	0.002266599	0.008813472	-1.843516504
PTGER4	0.530060001	6.980025742	3.286968299	0.002274181	0.008841596	-1.846628367
BZRAP1-AS1	0.433324038	5.784252455	3.286460788	0.002277322	0.008852451	-1.847914548
MIR943	0.143787532	0.08160914	3.286119243	0.002279438	0.00885932	-1.848780065
C11orf83	-0.561591716	3.602042596	-3.285471314	0.002283458	0.008873583	-1.850421866
IPPK	0.994132598	2.671980968	3.284836762	0.002287401	0.008887545	-1.852029604
OAZ3	0.62291172	0.980786998	3.284036155	0.002292385	0.008905548	-1.854057837
TAS2R4	0.430221289	0.308231364	3.283864012	0.002293458	0.008908352	-1.854493905
HIPK3	0.471291355	6.809700616	3.283702246	0.002294467	0.008910906	-1.854903676
ZNF460	0.993527137	2.09016553	3.282898879	0.002299483	0.008929021	-1.85693853
DYRK4	-0.479435861	4.123149058	-3.282715759	0.002300628	0.008932099	-1.857402318
FAM228A	-0.629894868	0.8358157	-3.282539017	0.002301734	0.008935024	-1.857849943
C15orf40	-0.72516409	4.264677084	-3.282391271	0.002302658	0.008937246	-1.858224118
SLC43A1	0.750201673	3.032180736	3.282112492	0.002304404	0.00894203	-1.858930123
LOC100507412	-1.079685844	4.481448728	-3.282081792	0.002304596	0.00894203	-1.859007867
SEMA4G	1.103390549	1.014900662	3.281739761	0.00230674	0.008948978	-1.859874007
LOC101928269	-0.470094078	0.251213355	-3.281673771	0.002307153	0.008949215	-1.860041111
MMP11	0.558478245	1.919417409	3.281599176	0.002307621	0.008949661	-1.860230003
MGST2	-1.033380075	4.618554419	-3.281162644	0.00231036	0.008958915	-1.861335357
ARR3	0.558902386	0.55172032	3.280852693	0.002312307	0.008965094	-1.862120148
C9orf169	0.621448216	0.567896187	3.2805433	0.002314252	0.008971264	-1.862903483
RPS6KA2	0.49087161	3.827249196	3.280393675	0.002315193	0.008973541	-1.863282298
EIF4A2	0.316261861	9.026868772	3.280252336	0.002316083	0.008975617	-1.863640126
C12orf79	0.946861313	2.693714026	3.279520005	0.002320696	0.008992122	-1.865494036
ABCB9	0.929403979	1.64605383	3.279110456	0.00232328	0.009000759	-1.866530723
PSME2	-0.433811105	6.831739659	-3.278517117	0.002327028	0.009013904	-1.868032515
PARP11	0.599492163	3.973593049	3.278448979	0.002327459	0.009014196	-1.868204969
ZNF141	0.964112631	1.6190634	3.278301761	0.00232839	0.009016426	-1.868577564
PXMP2	-0.84576434	3.041073858	-3.27781514	0.00233147	0.00902614	-1.869809093
RPL22L1	-1.12021673	6.258447685	-3.277793023	0.00233161	0.00902614	-1.869865062
DCUN1D3	0.862265227	1.916000889	3.277546512	0.002333172	0.009030808	-1.87048889
AGA	-0.584069513	5.202501243	-3.277444489	0.002333819	0.009031933	-1.870747062
ZMYND19	0.509577851	3.760918844	3.277200896	0.002335364	0.009036533	-1.871363468
RNF139-AS1	0.572708302	2.009546114	3.277115927	0.002335903	0.00903724	-1.871578476
FAM65C	0.577514685	2.611091008	3.276748759	0.002338234	0.00904331	-1.872507527
LRRC45	1.47543688	3.169458132	3.276743347	0.002338268	0.00904331	-1.872521222
C11orf42	0.228388241	0.170722611	3.276700357	0.002338541	0.00904331	-1.872629994
MFAP1	-0.511978881	3.984278305	-3.276594454	0.002339214	0.009044533	-1.872897952
TIMM50	-0.374652002	5.325893359	-3.276443895	0.002340171	0.009046853	-1.873278889
CTBP1	0.651308184	6.592873138	3.276070157	0.002342547	0.009054661	-1.874224462
GPX2	0.675655426	0.670615145	3.275629564	0.002345352	0.009064122	-1.875339108
TOMM22	-0.423846838	5.817498397	-3.275069159	0.002348924	0.009076544	-1.876756749
GYPA	-0.58056175	0.502224211	-3.275003034	0.002349346	0.009076791	-1.876924015
FAM192A	0.336880977	6.869219069	3.274818916	0.002350521	0.009079948	-1.87738974
B4GALT1	0.528701012	7.310065871	3.274608908	0.002351862	0.009083744	-1.877920939
C22orf23	1.212031897	1.576710599	3.274009089	0.002355696	0.009097166	-1.879438029
SNORD12	0.664039193	0.681953659	3.273770282	0.002357224	0.009101681	-1.88004199
OXER1	1.109687494	2.114460955	3.273531042	0.002358755	0.009106209	-1.880647022
DMXL2	1.058861223	6.412133212	3.273003596	0.002362135	0.009116802	-1.881980842
LOC101928880	-0.369088472	0.292007974	-3.272990764	0.002362218	0.009116802	-1.88201329
PDE4D	0.991406537	6.179979702	3.27287394	0.002362967	0.009118307	-1.8823087
NPW	0.186767158	0.123226121	3.271399072	0.002372447	0.009153494	-1.886037699
MAST3	0.604140199	6.599172854	3.271340995	0.002372821	0.009153545	-1.886184521
C8orf46	0.748652241	1.381042341	3.271171523	0.002373912	0.009156058	-1.886612946
CD19	1.145248728	5.133468013	3.27111889	0.002374252	0.009156058	-1.886746002
MIR558	0.096163257	0.054579146	3.271071846	0.002374555	0.009156058	-1.886864926
LOC200772	1.440800354	4.48953545	3.270977687	0.002375162	0.009157006	-1.88710295
AGFG2	0.737865296	3.616123509	3.270862039	0.002375907	0.009158489	-1.887395293
KLRC4	1.308662593	1.598134168	3.270784212	0.002376409	0.009159032	-1.887592026
YAE1D1	-0.639077086	2.57758842	-3.270692149	0.002377003	0.00915993	-1.887824741
RPL13	-0.40538696	10.63817313	-3.270574703	0.002377761	0.009161458	-1.888121616
MIR4324	0.146974077	0.083417719	3.269834437	0.002382543	0.009178489	-1.889992691
MIR6889	0.085190689	0.048351472	3.268687714	0.002389968	0.009205697	-1.892890673
HSPB11	-0.638046866	4.835221586	-3.268461	0.002391439	0.009209963	-1.893463558
ZBTB8A	-0.742659901	1.574567635	-3.268260415	0.002392741	0.009213578	-1.8939704
PHLPP2	0.612887309	4.30222037	3.267585857	0.002397124	0.009229056	-1.895674763
CDK9	0.366150624	6.763998764	3.267049392	0.002400616	0.009241095	-1.897030083
LARS2	0.755941957	2.88087437	3.266987699	0.002401017	0.00924124	-1.897185936
PSTPIP1	0.877262714	6.435486315	3.266883501	0.002401696	0.009241821	-1.897449164
RNF144B	0.933895803	5.791280604	3.26685265	0.002401897	0.009241821	-1.8975271
TMEM79	1.0272245	2.730057657	3.266267914	0.00240571	0.009254251	-1.899004191
C14orf159	0.460485241	6.064327674	3.266241821	0.00240588	0.009254251	-1.8990701
CLEC4A	-0.734315048	6.092879511	-3.266189503	0.002406222	0.009254251	-1.899202251
RPS26P11	-2.075439887	3.493725239	-3.266037602	0.002407214	0.009256661	-1.899585937
MCF2L2	0.831438457	1.712250589	3.265731184	0.002409215	0.009262954	-1.90035989
PAG1	0.477889099	7.79621938	3.265499944	0.002410727	0.009267361	-1.900943929
MYBPC2	0.692683008	1.351486514	3.265251736	0.00241235	0.009271866	-1.901570803
TMEM249	0.691234753	1.337920205	3.26520904	0.00241263	0.009271866	-1.901678634
PKD2	0.580590916	4.232605654	3.264649576	0.002416293	0.009284539	-1.903091509
ADAP2	-0.696517732	5.141641809	-3.264523856	0.002417117	0.009286299	-1.903408987
ATP1B4	-0.365680026	0.223224977	-3.264318533	0.002418464	0.009290064	-1.90392747
CACNA1C-AS1	0.788078244	1.079739652	3.263022006	0.002426981	0.009321373	-1.907201062
SFRP2	0.114848839	0.065184476	3.262673456	0.002429276	0.009328774	-1.908080996
RNF114	-0.445523249	7.183366921	-3.262437761	0.002430829	0.009332338	-1.908675994
CHKB	-0.740662752	1.786480571	-3.262420936	0.00243094	0.009332338	-1.908718465
ZNF274	0.413393629	5.359565584	3.260949642	0.002440656	0.009368219	-1.912432129
THRIL	-0.663057209	2.713408349	-3.260865331	0.002441214	0.009368943	-1.912644907
PDCL3P4	0.797703067	3.097702208	3.25948174	0.002450386	0.009402722	-1.916136341
MYB	0.849729143	2.63444407	3.259029735	0.00245339	0.009412824	-1.917276786
FAM111A	0.65436707	6.642243387	3.258910651	0.002454182	0.009414439	-1.91757723
ATP5G2	-0.778540566	8.461552484	-3.258283497	0.002458356	0.009428009	-1.919159418
RMND5A	0.290840387	6.147305347	3.258267549	0.002458463	0.009428009	-1.919199652
NUDT13	0.657926163	2.796389772	3.257494479	0.002463618	0.009446352	-1.921149731
GRIN1	0.750557514	0.638191616	3.2571369	0.002466006	0.00945408	-1.922051646
KLHL21	0.475857785	5.434022115	3.25675093	0.002468586	0.009462542	-1.923025112
ERAP1	0.657718231	6.2067871	3.256675952	0.002469088	0.009463034	-1.923214208
PSMG3-AS1	1.048547038	2.24827704	3.256355546	0.002471232	0.009469821	-1.924022255
FAM83G	0.995743765	0.858403808	3.255868476	0.002474495	0.009480634	-1.925250543
LRRC4B	0.803441986	0.854383992	3.255822848	0.002474801	0.009480634	-1.925365602
SNORD54	0.767747565	1.133480513	3.25543946	0.002477373	0.009489052	-1.926332347
LINC00461	-0.678839673	0.499409587	-3.255258809	0.002478585	0.009492264	-1.926787853
LOC101928068	0.630559985	2.570765025	3.254904208	0.002480967	0.009499952	-1.927681929
RPS15AP10	-1.522891119	3.161041423	-3.254803886	0.002481642	0.009501099	-1.927934868
ITGA7	1.00879964	1.187389112	3.254732758	0.00248212	0.009501496	-1.928114199
AEBP2	0.465681351	5.082537605	3.254491691	0.002483741	0.009506268	-1.92872197
CKMT1A	0.170499347	0.096769899	3.254014068	0.002486956	0.009517137	-1.929926064
MLST8	0.605600387	4.44662058	3.253437194	0.002490845	0.009530581	-1.931380248
CSF3	1.053795512	0.924538346	3.25304136	0.002493516	0.009539364	-1.932377988
IFNA21	0.086764961	0.049244978	3.252758826	0.002495425	0.009545226	-1.933090104
MIR643	0.195961963	0.117436178	3.252448618	0.002497522	0.009551807	-1.933871931
P2RY4	0.297901726	0.192759078	3.25203867	0.002500296	0.009560975	-1.934905078
SEMA3B-AS1	0.170721008	0.096895707	3.251696572	0.002502613	0.009568393	-1.935767177
KIAA1467	0.430266243	2.410830395	3.251250841	0.002505635	0.009578504	-1.936890361
LINC01278	0.398080845	4.453696539	3.251093514	0.002506703	0.009580051	-1.937286784
POLR3B	0.367101717	3.213613319	3.251079869	0.002506795	0.009580051	-1.937321165
TACR2	0.659783613	0.592433707	3.250494066	0.002510774	0.009592959	-1.938797147
GPR114	1.110161296	4.181104121	3.250471252	0.002510929	0.009592959	-1.938854624
LINC-PINT	0.504671076	5.955926947	3.249976898	0.002514292	0.009604359	-1.940100078
NUGGC	0.823346313	2.463507123	3.249762988	0.002515748	0.009608476	-1.940638963
BTN2A2	0.596906967	4.521423672	3.249453522	0.002517856	0.00961508	-1.941418537
SCARNA10	-0.865610719	1.347391401	-3.24936263	0.002518476	0.009615999	-1.941647496
PDGFB	0.897521494	1.469630359	3.248967035	0.002521174	0.009624852	-1.942643967
TMX4	-0.612872615	5.929995909	-3.248824424	0.002522147	0.009626579	-1.943003174
DIP2A-IT1	0.796959012	1.488344454	3.248789566	0.002522385	0.009626579	-1.943090974
GNRHR2	0.51401028	0.511796724	3.248667641	0.002523218	0.009628308	-1.94339807
XXYLT1	-0.417608993	4.218359759	-3.248574345	0.002523855	0.009628685	-1.943633054
SLC8A1-AS1	-1.326722432	1.838794048	-3.248542044	0.002524076	0.009628685	-1.943714409
EIF2D	0.465124303	5.53979483	3.24840483	0.002525013	0.009630813	-1.944060001
MDH1	-0.37951898	6.166957677	-3.248283998	0.002525839	0.009632515	-1.944364326
FBXL20	0.426629552	5.781858009	3.247855734	0.002528768	0.009642236	-1.945442892
ZFR2	0.637063822	1.087124358	3.24737621	0.002532052	0.009653306	-1.946650464
MBNL1	0.395052577	8.838776561	3.247123146	0.002533787	0.009657119	-1.947287711
LOC100506985	0.963315435	3.359347671	3.247119207	0.002533814	0.009657119	-1.94729763
KLHL30	0.326208019	0.31523545	3.247040903	0.002534351	0.009657715	-1.947494802
RIPK1	0.378858237	6.45783313	3.246236157	0.002539875	0.009677255	-1.949521046
HPCAL4	0.876468894	2.135616247	3.246174471	0.002540299	0.009677255	-1.949676353
NOD2	1.174235894	5.026438036	3.246127412	0.002540623	0.009677255	-1.949794833
FRMD8	0.490460893	5.821199478	3.246004887	0.002541465	0.00967901	-1.950103305
PLEKHN1	1.030592102	1.229314391	3.245879677	0.002542326	0.009680837	-1.950418531
LIMA1	-0.52571325	3.916818951	-3.245705654	0.002543524	0.009683942	-1.950856637
CYC1	-0.285022407	6.428763282	-3.245009599	0.002548318	0.009699389	-1.952608843
PACSIN1	1.188864406	2.967694951	3.245005587	0.002548346	0.009699389	-1.952618941
C1QB	-0.913784504	2.016613962	-3.244822254	0.00254961	0.009702745	-1.95308042
DNM1L	0.350933156	6.325117073	3.24458172	0.002551269	0.009707605	-1.953685859
MRPL47	-0.561235046	5.114890846	-3.24440828	0.002552467	0.009710704	-1.954122403
SLC43A2	0.790497519	6.646718103	3.244192759	0.002553955	0.00971491	-1.954664848
ITGA10	0.959529392	1.870527644	3.243981297	0.002555416	0.009719011	-1.955197058
YAP1	-0.717095835	0.808111726	-3.242674252	0.002564466	0.009751969	-1.95848623
LINC00950	0.735634848	1.142156486	3.242599768	0.002564983	0.009752471	-1.958673649
GPX7	-0.73715418	4.061365288	-3.242451595	0.002566011	0.009754918	-1.959046476
MIR548AZ	0.331531314	0.333690273	3.242063372	0.002568707	0.009763231	-1.960023263
CTDSP2	0.63110913	7.261681171	3.242025822	0.002568967	0.009763231	-1.960117739
COL4A4	0.775624156	2.903102476	3.241970429	0.002569352	0.009763231	-1.960257103
RPS5	-0.532761858	9.296127169	-3.241669273	0.002571446	0.009769722	-1.961014774
KIAA1614	0.684552525	0.961424836	3.241592101	0.002571982	0.009770297	-1.961208921
FNDC5	0.538036902	0.796693776	3.241503011	0.002572602	0.009771188	-1.961433051
LILRA3	-0.990396459	5.063803841	-3.241354428	0.002573636	0.009773652	-1.961806841
RPS28	-2.296970902	7.04866735	-3.240659483	0.002578476	0.009789424	-1.963554997
TENM3	-0.937181306	1.065530637	-3.240647384	0.002578561	0.009789424	-1.963585431
NDC1	0.374345145	4.212993667	3.240492765	0.002579639	0.009792052	-1.963974352
SLC39A3	0.483841426	4.087614005	3.23997711	0.002583238	0.009803133	-1.965271332
CCDC61	1.00149397	2.675170492	3.239963758	0.002583331	0.009803133	-1.965304913
TBC1D31	0.607659607	3.636596912	3.239322681	0.002587812	0.009818349	-1.9669172
TOPORS	-0.611546549	5.617602463	-3.239279406	0.002588115	0.009818349	-1.967026027
PHACTR4	0.411519375	5.958544199	3.238935003	0.002590526	0.009826025	-1.967892111
ALKBH8	0.381548448	3.814512781	3.238016863	0.002596963	0.009848388	-1.970200754
GABPB2	0.617738991	3.040963276	3.237983375	0.002597198	0.009848388	-1.970284952
FAM156B	0.079831361	0.045309692	3.237751858	0.002598824	0.00985308	-1.970867037
NEO1	0.552260972	3.344889109	3.237297883	0.002602014	0.009863703	-1.972008369
NCAM1-AS1	0.160922653	0.100563536	3.236940936	0.002604526	0.009871747	-1.972905702
ABCB10	0.694984523	4.545360025	3.236831494	0.002605296	0.009873192	-1.973180818
FAM8A1	0.460927179	5.298716264	3.236408081	0.002608279	0.00988302	-1.974245155
DPP4	0.644639642	4.52456735	3.236278738	0.002609191	0.009884998	-1.97457027
STON2	-0.832489415	3.12474902	-3.235674054	0.002613457	0.009898209	-1.976090105
ZBTB9	0.480667734	0.419040509	3.235673975	0.002613458	0.009898209	-1.976090303
STAT3	-0.35096557	7.9635356	-3.235577835	0.002614137	0.009899303	-1.976331929
MRPS2	0.525144233	4.50962877	3.235389435	0.002615468	0.009902865	-1.976805424
ACOX2	-0.603736114	0.880004506	-3.235012201	0.002618135	0.009911484	-1.977753455
LINC01021	-0.330487199	0.189345362	-3.234515335	0.002621652	0.009923318	-1.979002044
SFMBT1	0.500820175	4.536990785	3.234375356	0.002622644	0.009924378	-1.979353783
ABHD4	0.542442155	3.605969477	3.234365352	0.002622715	0.009924378	-1.979378922
HLA-DRB4	-1.088184425	2.514132765	-3.234227778	0.00262369	0.009926586	-1.979724608
MTHFR	0.694841861	5.999938647	3.23408795	0.002624681	0.009927702	-1.980075951
EPB41L2	0.491790254	4.083060468	3.23407577	0.002624767	0.009927702	-1.980106556
